origem,destino,relacao
1471,6016,SEGUE
1471,7366,SEGUE
1471,7878,SEGUE
1471,8741,SEGUE
1471,9025,SEGUE
1471,10784,SEGUE
1471,13632,SEGUE
1471,16221,SEGUE
1471,17107,SEGUE
1471,19164,SEGUE
1471,21590,SEGUE
1471,25984,SEGUE
1471,39446,SEGUE
1471,44000,SEGUE
1471,47739,SEGUE
1471,48593,SEGUE
1472,3415,SEGUE
1472,7202,SEGUE
1472,9787,SEGUE
1472,9969,SEGUE
1472,14992,SEGUE
1472,15039,SEGUE
1472,17008,SEGUE
1472,18977,SEGUE
1472,19533,SEGUE
1472,29652,SEGUE
1472,30940,SEGUE
1472,32321,SEGUE
1472,38054,SEGUE
1472,49340,SEGUE
1472,49500,SEGUE
1473,1541,SEGUE
1473,1555,SEGUE
1473,2130,SEGUE
1473,4360,SEGUE
1473,7920,SEGUE
1473,8540,SEGUE
1473,8963,SEGUE
1473,9216,SEGUE
1473,9455,SEGUE
1473,11132,SEGUE
1473,16529,SEGUE
1473,17570,SEGUE
1473,18205,SEGUE
1473,19312,SEGUE
1473,21936,SEGUE
1473,24113,SEGUE
1473,26840,SEGUE
1473,28930,SEGUE
1473,34622,SEGUE
1473,39388,SEGUE
1473,39644,SEGUE
1473,40405,SEGUE
1473,43183,SEGUE
1473,49945,SEGUE
1474,2333,SEGUE
1474,4666,SEGUE
1474,4692,SEGUE
1474,7268,SEGUE
1474,10252,SEGUE
1474,16676,SEGUE
1474,18248,SEGUE
1474,18500,SEGUE
1474,18562,SEGUE
1474,19088,SEGUE
1474,30146,SEGUE
1474,39872,SEGUE
1474,45698,SEGUE
1474,46809,SEGUE
1475,1982,SEGUE
1475,2064,SEGUE
1475,2112,SEGUE
1475,2857,SEGUE
1475,4099,SEGUE
1475,4957,SEGUE
1475,5354,SEGUE
1475,9537,SEGUE
1475,9717,SEGUE
1475,13041,SEGUE
1475,14691,SEGUE
1475,16739,SEGUE
1475,16940,SEGUE
1475,17083,SEGUE
1475,17393,SEGUE
1475,20977,SEGUE
1475,22726,SEGUE
1475,25099,SEGUE
1475,31316,SEGUE
1475,31364,SEGUE
1475,35106,SEGUE
1475,36716,SEGUE
1475,39605,SEGUE
1475,45116,SEGUE
1475,48579,SEGUE
1476,1609,SEGUE
1476,1630,SEGUE
1476,1928,SEGUE
1476,2011,SEGUE
1476,2549,SEGUE
1476,5311,SEGUE
1476,6406,SEGUE
1476,6414,SEGUE
1476,9710,SEGUE
1476,13460,SEGUE
1476,18214,SEGUE
1476,29155,SEGUE
1476,48484,SEGUE
1477,1861,SEGUE
1477,2548,SEGUE
1477,2721,SEGUE
1477,3188,SEGUE
1477,3688,SEGUE
1477,4681,SEGUE
1477,6055,SEGUE
1477,10034,SEGUE
1477,11311,SEGUE
1477,12273,SEGUE
1477,15844,SEGUE
1477,17069,SEGUE
1477,18596,SEGUE
1477,19960,SEGUE
1477,23778,SEGUE
1477,24210,SEGUE
1477,26874,SEGUE
1477,30041,SEGUE
1477,31151,SEGUE
1477,36549,SEGUE
1477,38904,SEGUE
1477,44962,SEGUE
1478,2858,SEGUE
1478,4696,SEGUE
1478,5541,SEGUE
1478,6966,SEGUE
1478,9674,SEGUE
1478,16031,SEGUE
1478,24121,SEGUE
1478,25527,SEGUE
1478,28118,SEGUE
1478,42513,SEGUE
1479,1738,SEGUE
1479,2453,SEGUE
1479,4609,SEGUE
1479,6431,SEGUE
1479,8328,SEGUE
1479,9536,SEGUE
1479,10656,SEGUE
1479,10895,SEGUE
1479,12019,SEGUE
1479,13315,SEGUE
1479,16679,SEGUE
1479,19647,SEGUE
1479,19883,SEGUE
1479,24251,SEGUE
1479,25421,SEGUE
1479,25502,SEGUE
1479,27955,SEGUE
1479,29143,SEGUE
1479,30257,SEGUE
1479,32943,SEGUE
1479,40923,SEGUE
1479,41019,SEGUE
1479,44433,SEGUE
1480,3228,SEGUE
1480,5561,SEGUE
1480,9421,SEGUE
1480,22966,SEGUE
1480,31756,SEGUE
1480,33554,SEGUE
1480,41065,SEGUE
1480,49601,SEGUE
1481,2160,SEGUE
1481,3384,SEGUE
1481,3686,SEGUE
1481,5388,SEGUE
1481,5871,SEGUE
1481,10682,SEGUE
1481,14915,SEGUE
1481,38918,SEGUE
1482,1805,SEGUE
1482,2083,SEGUE
1482,3594,SEGUE
1482,4754,SEGUE
1482,5758,SEGUE
1482,5878,SEGUE
1482,6484,SEGUE
1482,7918,SEGUE
1482,8043,SEGUE
1482,8361,SEGUE
1482,8485,SEGUE
1482,9898,SEGUE
1482,10780,SEGUE
1482,14334,SEGUE
1482,17026,SEGUE
1482,18745,SEGUE
1482,19894,SEGUE
1482,21469,SEGUE
1482,22628,SEGUE
1482,24493,SEGUE
1482,24875,SEGUE
1482,26094,SEGUE
1482,27491,SEGUE
1482,29370,SEGUE
1482,31924,SEGUE
1482,34287,SEGUE
1482,35343,SEGUE
1482,36650,SEGUE
1482,37796,SEGUE
1482,42840,SEGUE
1482,43065,SEGUE
1482,47422,SEGUE
1482,49502,SEGUE
1483,3945,SEGUE
1483,4633,SEGUE
1483,4985,SEGUE
1483,5003,SEGUE
1483,6651,SEGUE
1483,6674,SEGUE
1483,9252,SEGUE
1483,11432,SEGUE
1483,13437,SEGUE
1483,13638,SEGUE
1483,21175,SEGUE
1483,21679,SEGUE
1483,21945,SEGUE
1483,28045,SEGUE
1483,38432,SEGUE
1484,2062,SEGUE
1484,3642,SEGUE
1484,5867,SEGUE
1484,6184,SEGUE
1484,8624,SEGUE
1484,11697,SEGUE
1484,11947,SEGUE
1484,11949,SEGUE
1484,14768,SEGUE
1484,15023,SEGUE
1484,15700,SEGUE
1484,15750,SEGUE
1484,18346,SEGUE
1484,18942,SEGUE
1484,21555,SEGUE
1484,22183,SEGUE
1484,25606,SEGUE
1484,26503,SEGUE
1484,26616,SEGUE
1484,27122,SEGUE
1484,27500,SEGUE
1484,28914,SEGUE
1484,29237,SEGUE
1484,35201,SEGUE
1484,36911,SEGUE
1484,41317,SEGUE
1484,44314,SEGUE
1484,47664,SEGUE
1484,48658,SEGUE
1485,2174,SEGUE
1485,7541,SEGUE
1485,9684,SEGUE
1485,12951,SEGUE
1485,13318,SEGUE
1485,13367,SEGUE
1485,14525,SEGUE
1485,14939,SEGUE
1485,19324,SEGUE
1485,24925,SEGUE
1485,26177,SEGUE
1485,35329,SEGUE
1485,36918,SEGUE
1485,38702,SEGUE
1486,2950,SEGUE
1486,8468,SEGUE
1486,15099,SEGUE
1486,19748,SEGUE
1486,27495,SEGUE
1486,29314,SEGUE
1486,30491,SEGUE
1486,33684,SEGUE
1486,41806,SEGUE
1486,45503,SEGUE
1487,2595,SEGUE
1487,3350,SEGUE
1487,3367,SEGUE
1487,4627,SEGUE
1487,5566,SEGUE
1487,10158,SEGUE
1487,10560,SEGUE
1487,12715,SEGUE
1487,13769,SEGUE
1487,15707,SEGUE
1487,19132,SEGUE
1487,22338,SEGUE
1487,22427,SEGUE
1487,41568,SEGUE
1487,48771,SEGUE
1487,49743,SEGUE
1488,1622,SEGUE
1488,2563,SEGUE
1488,2746,SEGUE
1488,4474,SEGUE
1488,4841,SEGUE
1488,5114,SEGUE
1488,6448,SEGUE
1488,7221,SEGUE
1488,9270,SEGUE
1488,12734,SEGUE
1488,18290,SEGUE
1488,21978,SEGUE
1488,30988,SEGUE
1488,34628,SEGUE
1488,39483,SEGUE
1488,43416,SEGUE
1488,44865,SEGUE
1488,45473,SEGUE
1488,49155,SEGUE
1489,1830,SEGUE
1489,1879,SEGUE
1489,1906,SEGUE
1489,1931,SEGUE
1489,3162,SEGUE
1489,3743,SEGUE
1489,3770,SEGUE
1489,4035,SEGUE
1489,5929,SEGUE
1489,12527,SEGUE
1489,14506,SEGUE
1489,17256,SEGUE
1489,19980,SEGUE
1489,22107,SEGUE
1489,22695,SEGUE
1489,23800,SEGUE
1489,25187,SEGUE
1489,30050,SEGUE
1489,32273,SEGUE
1489,33904,SEGUE
1489,38823,SEGUE
1489,44621,SEGUE
1489,45659,SEGUE
1489,48871,SEGUE
1490,1995,SEGUE
1490,2608,SEGUE
1490,2886,SEGUE
1490,3236,SEGUE
1490,4741,SEGUE
1490,5421,SEGUE
1490,5427,SEGUE
1490,5549,SEGUE
1490,5991,SEGUE
1490,6990,SEGUE
1490,8136,SEGUE
1490,9465,SEGUE
1490,10316,SEGUE
1490,15239,SEGUE
1490,17053,SEGUE
1490,17789,SEGUE
1490,17883,SEGUE
1490,17921,SEGUE
1490,19408,SEGUE
1490,19951,SEGUE
1490,19967,SEGUE
1490,20572,SEGUE
1490,20582,SEGUE
1490,21220,SEGUE
1490,21502,SEGUE
1490,21525,SEGUE
1490,24301,SEGUE
1490,26823,SEGUE
1490,27488,SEGUE
1490,27839,SEGUE
1490,28912,SEGUE
1490,29049,SEGUE
1490,30570,SEGUE
1490,30883,SEGUE
1490,30934,SEGUE
1490,31749,SEGUE
1490,33682,SEGUE
1490,36933,SEGUE
1490,37335,SEGUE
1490,37540,SEGUE
1490,38030,SEGUE
1490,38488,SEGUE
1490,38775,SEGUE
1490,40629,SEGUE
1490,44695,SEGUE
1490,45898,SEGUE
1490,46336,SEGUE
1490,46619,SEGUE
1490,46783,SEGUE
1490,48057,SEGUE
1491,1801,SEGUE
1491,2518,SEGUE
1491,2780,SEGUE
1491,2989,SEGUE
1491,4265,SEGUE
1491,4751,SEGUE
1491,5838,SEGUE
1491,7160,SEGUE
1491,7901,SEGUE
1491,8615,SEGUE
1491,9521,SEGUE
1491,9869,SEGUE
1491,11686,SEGUE
1491,12915,SEGUE
1491,15427,SEGUE
1491,15460,SEGUE
1491,15472,SEGUE
1491,15573,SEGUE
1491,17138,SEGUE
1491,17299,SEGUE
1491,18319,SEGUE
1491,19395,SEGUE
1491,19978,SEGUE
1491,20145,SEGUE
1491,21824,SEGUE
1491,32705,SEGUE
1491,32958,SEGUE
1491,37611,SEGUE
1491,41138,SEGUE
1491,48535,SEGUE
1492,1829,SEGUE
1492,1996,SEGUE
1492,2593,SEGUE
1492,2848,SEGUE
1492,3489,SEGUE
1492,4550,SEGUE
1492,4684,SEGUE
1492,7937,SEGUE
1492,8383,SEGUE
1492,10081,SEGUE
1492,12236,SEGUE
1492,12819,SEGUE
1492,13998,SEGUE
1492,15805,SEGUE
1492,19446,SEGUE
1492,21548,SEGUE
1492,22311,SEGUE
1492,22973,SEGUE
1492,25767,SEGUE
1492,36839,SEGUE
1492,38713,SEGUE
1492,39157,SEGUE
1492,41023,SEGUE
1492,43766,SEGUE
1492,43992,SEGUE
1493,1910,SEGUE
1493,2011,SEGUE
1493,2414,SEGUE
1493,2571,SEGUE
1493,4860,SEGUE
1493,4995,SEGUE
1493,5685,SEGUE
1493,7907,SEGUE
1493,9049,SEGUE
1493,9128,SEGUE
1493,10751,SEGUE
1493,11287,SEGUE
1493,11352,SEGUE
1493,13552,SEGUE
1493,15704,SEGUE
1493,15917,SEGUE
1493,16436,SEGUE
1493,17001,SEGUE
1493,17008,SEGUE
1493,20936,SEGUE
1493,21403,SEGUE
1493,22223,SEGUE
1493,24906,SEGUE
1493,26927,SEGUE
1493,31474,SEGUE
1493,40318,SEGUE
1493,40660,SEGUE
1493,46307,SEGUE
1493,46819,SEGUE
1493,48285,SEGUE
1493,48446,SEGUE
1493,48622,SEGUE
1493,48776,SEGUE
1493,49742,SEGUE
1494,1731,SEGUE
1494,2066,SEGUE
1494,2463,SEGUE
1494,2499,SEGUE
1494,2572,SEGUE
1494,2773,SEGUE
1494,3117,SEGUE
1494,3324,SEGUE
1494,4469,SEGUE
1494,5214,SEGUE
1494,5240,SEGUE
1494,5906,SEGUE
1494,7340,SEGUE
1494,7382,SEGUE
1494,7705,SEGUE
1494,8020,SEGUE
1494,8113,SEGUE
1494,8879,SEGUE
1494,11472,SEGUE
1494,13249,SEGUE
1494,13922,SEGUE
1494,14710,SEGUE
1494,14871,SEGUE
1494,14970,SEGUE
1494,15870,SEGUE
1494,16894,SEGUE
1494,18099,SEGUE
1494,18562,SEGUE
1494,19289,SEGUE
1494,19738,SEGUE
1494,20483,SEGUE
1494,21887,SEGUE
1494,23266,SEGUE
1494,24388,SEGUE
1494,26128,SEGUE
1494,26616,SEGUE
1494,27188,SEGUE
1494,28825,SEGUE
1494,30826,SEGUE
1494,33183,SEGUE
1494,38051,SEGUE
1494,39006,SEGUE
1494,42107,SEGUE
1494,43346,SEGUE
1494,44872,SEGUE
1494,45584,SEGUE
1494,48855,SEGUE
1494,49150,SEGUE
1495,1850,SEGUE
1495,3127,SEGUE
1495,3483,SEGUE
1495,3624,SEGUE
1495,6487,SEGUE
1495,6658,SEGUE
1495,8566,SEGUE
1495,9126,SEGUE
1495,10385,SEGUE
1495,14824,SEGUE
1495,14905,SEGUE
1495,18423,SEGUE
1495,21091,SEGUE
1495,21292,SEGUE
1495,22528,SEGUE
1495,24427,SEGUE
1495,25613,SEGUE
1495,26919,SEGUE
1495,28055,SEGUE
1495,28504,SEGUE
1495,29788,SEGUE
1495,31073,SEGUE
1495,31454,SEGUE
1495,31670,SEGUE
1495,36055,SEGUE
1495,37573,SEGUE
1495,38678,SEGUE
1495,39706,SEGUE
1495,40217,SEGUE
1495,40446,SEGUE
1495,41231,SEGUE
1495,43390,SEGUE
1495,47934,SEGUE
1496,2620,SEGUE
1496,6899,SEGUE
1496,10634,SEGUE
1496,23401,SEGUE
1496,24522,SEGUE
1496,43235,SEGUE
1497,3556,SEGUE
1497,6613,SEGUE
1497,7393,SEGUE
1497,13143,SEGUE
1497,17356,SEGUE
1497,28283,SEGUE
1497,32530,SEGUE
1498,1663,SEGUE
1498,2200,SEGUE
1498,2837,SEGUE
1498,3700,SEGUE
1498,4372,SEGUE
1498,4590,SEGUE
1498,4994,SEGUE
1498,5709,SEGUE
1498,6020,SEGUE
1498,6139,SEGUE
1498,6272,SEGUE
1498,6729,SEGUE
1498,7213,SEGUE
1498,8953,SEGUE
1498,10532,SEGUE
1498,23751,SEGUE
1498,24893,SEGUE
1498,30320,SEGUE
1498,31260,SEGUE
1498,31446,SEGUE
1498,32465,SEGUE
1498,33795,SEGUE
1498,35513,SEGUE
1498,36626,SEGUE
1498,37082,SEGUE
1498,37177,SEGUE
1498,37416,SEGUE
1498,41336,SEGUE
1498,48805,SEGUE
1499,2022,SEGUE
1499,3548,SEGUE
1499,4068,SEGUE
1499,8623,SEGUE
1499,9134,SEGUE
1499,10339,SEGUE
1499,12885,SEGUE
1499,15274,SEGUE
1499,17730,SEGUE
1499,18836,SEGUE
1499,21808,SEGUE
1499,21840,SEGUE
1499,26104,SEGUE
1499,29792,SEGUE
1499,32403,SEGUE
1499,36913,SEGUE
1499,39855,SEGUE
1499,48043,SEGUE
1499,49264,SEGUE
1500,3075,SEGUE
1500,4236,SEGUE
1500,4282,SEGUE
1500,5481,SEGUE
1500,5654,SEGUE
1500,6025,SEGUE
1500,15932,SEGUE
1500,16369,SEGUE
1500,16491,SEGUE
1500,20157,SEGUE
1500,20829,SEGUE
1500,21082,SEGUE
1500,22347,SEGUE
1500,26475,SEGUE
1500,26941,SEGUE
1500,31152,SEGUE
1500,35572,SEGUE
1500,35611,SEGUE
1500,35945,SEGUE
1500,35982,SEGUE
1500,39375,SEGUE
1501,3458,SEGUE
1501,4880,SEGUE
1501,14956,SEGUE
1501,18108,SEGUE
1501,20478,SEGUE
1501,30734,SEGUE
1501,31463,SEGUE
1501,36894,SEGUE
1501,43639,SEGUE
1502,1881,SEGUE
1502,2154,SEGUE
1502,2225,SEGUE
1502,2697,SEGUE
1502,2794,SEGUE
1502,3737,SEGUE
1502,3870,SEGUE
1502,5593,SEGUE
1502,7766,SEGUE
1502,9098,SEGUE
1502,10925,SEGUE
1502,11611,SEGUE
1502,12263,SEGUE
1502,18404,SEGUE
1502,20407,SEGUE
1502,20719,SEGUE
1502,30647,SEGUE
1502,34066,SEGUE
1502,35086,SEGUE
1502,37078,SEGUE
1502,38536,SEGUE
1502,46750,SEGUE
1503,3289,SEGUE
1503,6319,SEGUE
1503,7903,SEGUE
1503,15341,SEGUE
1503,16061,SEGUE
1503,18778,SEGUE
1503,20883,SEGUE
1503,25225,SEGUE
1503,26820,SEGUE
1503,29267,SEGUE
1503,30339,SEGUE
1503,35256,SEGUE
1503,42325,SEGUE
1503,45143,SEGUE
1503,47290,SEGUE
1504,1822,SEGUE
1504,1916,SEGUE
1504,2019,SEGUE
1504,4273,SEGUE
1504,4435,SEGUE
1504,5516,SEGUE
1504,6336,SEGUE
1504,9539,SEGUE
1504,10539,SEGUE
1504,11830,SEGUE
1504,12580,SEGUE
1504,17309,SEGUE
1504,22948,SEGUE
1504,26818,SEGUE
1504,37711,SEGUE
1504,43812,SEGUE
1504,46820,SEGUE
1504,49240,SEGUE
1505,1660,SEGUE
1505,1669,SEGUE
1505,3139,SEGUE
1505,3707,SEGUE
1505,7220,SEGUE
1505,7679,SEGUE
1505,10167,SEGUE
1505,12456,SEGUE
1505,25247,SEGUE
1505,26786,SEGUE
1505,29258,SEGUE
1505,30465,SEGUE
1505,30744,SEGUE
1505,30869,SEGUE
1505,31901,SEGUE
1505,32064,SEGUE
1505,33162,SEGUE
1505,42306,SEGUE
1506,2701,SEGUE
1506,3226,SEGUE
1506,4778,SEGUE
1506,7392,SEGUE
1506,7422,SEGUE
1506,8809,SEGUE
1506,10114,SEGUE
1506,10690,SEGUE
1506,13101,SEGUE
1506,15408,SEGUE
1506,15715,SEGUE
1506,21192,SEGUE
1506,21449,SEGUE
1506,22824,SEGUE
1506,22925,SEGUE
1506,27641,SEGUE
1506,27935,SEGUE
1506,28998,SEGUE
1506,30076,SEGUE
1506,30600,SEGUE
1506,32360,SEGUE
1506,32525,SEGUE
1506,33425,SEGUE
1506,34875,SEGUE
1506,35760,SEGUE
1506,41144,SEGUE
1506,41916,SEGUE
1506,42340,SEGUE
1506,43955,SEGUE
1506,46173,SEGUE
1506,46495,SEGUE
1506,47018,SEGUE
1506,49654,SEGUE
1506,49901,SEGUE
1507,2479,SEGUE
1507,2984,SEGUE
1507,3939,SEGUE
1507,4356,SEGUE
1507,5908,SEGUE
1507,9349,SEGUE
1507,11568,SEGUE
1507,17940,SEGUE
1507,22009,SEGUE
1507,35154,SEGUE
1507,44858,SEGUE
1507,45939,SEGUE
1508,1511,SEGUE
1508,2072,SEGUE
1508,2944,SEGUE
1508,3839,SEGUE
1508,4455,SEGUE
1508,5595,SEGUE
1508,7580,SEGUE
1508,7841,SEGUE
1508,8590,SEGUE
1508,9723,SEGUE
1508,10509,SEGUE
1508,12919,SEGUE
1508,12990,SEGUE
1508,14388,SEGUE
1508,17707,SEGUE
1508,17988,SEGUE
1508,18443,SEGUE
1508,19236,SEGUE
1508,26980,SEGUE
1508,31115,SEGUE
1508,31543,SEGUE
1508,34773,SEGUE
1508,35634,SEGUE
1508,36973,SEGUE
1508,38884,SEGUE
1508,43658,SEGUE
1508,44347,SEGUE
1509,3205,SEGUE
1509,4195,SEGUE
1509,10041,SEGUE
1509,23153,SEGUE
1509,30537,SEGUE
1509,39683,SEGUE
1509,40181,SEGUE
1510,2705,SEGUE
1510,3958,SEGUE
1510,4887,SEGUE
1510,6862,SEGUE
1510,7594,SEGUE
1510,10139,SEGUE
1510,10422,SEGUE
1510,19869,SEGUE
1510,23107,SEGUE
1510,30922,SEGUE
1510,35918,SEGUE
1510,46460,SEGUE
1510,46676,SEGUE
1511,1962,SEGUE
1511,5196,SEGUE
1511,5479,SEGUE
1511,6311,SEGUE
1511,9919,SEGUE
1511,17423,SEGUE
1511,31525,SEGUE
1511,44602,SEGUE
1512,1853,SEGUE
1512,2075,SEGUE
1512,8123,SEGUE
1512,9464,SEGUE
1512,10609,SEGUE
1512,11014,SEGUE
1512,11854,SEGUE
1512,13590,SEGUE
1512,16354,SEGUE
1512,16663,SEGUE
1512,29176,SEGUE
1512,30964,SEGUE
1512,35088,SEGUE
1512,47553,SEGUE
1512,49779,SEGUE
1512,49817,SEGUE
1513,1702,SEGUE
1513,2401,SEGUE
1513,5659,SEGUE
1513,6512,SEGUE
1513,6801,SEGUE
1513,17640,SEGUE
1513,25402,SEGUE
1513,26350,SEGUE
1513,31729,SEGUE
1513,39241,SEGUE
1513,42802,SEGUE
1514,2447,SEGUE
1514,2581,SEGUE
1514,4230,SEGUE
1514,5982,SEGUE
1514,10569,SEGUE
1514,15912,SEGUE
1514,16401,SEGUE
1514,25234,SEGUE
1514,33942,SEGUE
1515,1693,SEGUE
1515,3717,SEGUE
1515,5575,SEGUE
1515,5861,SEGUE
1515,9128,SEGUE
1515,11289,SEGUE
1515,12224,SEGUE
1515,14748,SEGUE
1515,15581,SEGUE
1515,16612,SEGUE
1515,17313,SEGUE
1515,17471,SEGUE
1515,19919,SEGUE
1515,19931,SEGUE
1515,22082,SEGUE
1515,22712,SEGUE
1515,23608,SEGUE
1515,24475,SEGUE
1515,30041,SEGUE
1515,31461,SEGUE
1515,32345,SEGUE
1515,34386,SEGUE
1515,36348,SEGUE
1515,37562,SEGUE
1515,40123,SEGUE
1515,40678,SEGUE
1515,41545,SEGUE
1515,42512,SEGUE
1515,43685,SEGUE
1515,49082,SEGUE
1515,49822,SEGUE
1516,1529,SEGUE
1516,1601,SEGUE
1516,2052,SEGUE
1516,2088,SEGUE
1516,2384,SEGUE
1516,2668,SEGUE
1516,2964,SEGUE
1516,3206,SEGUE
1516,4052,SEGUE
1516,4384,SEGUE
1516,4949,SEGUE
1516,6099,SEGUE
1516,6204,SEGUE
1516,7452,SEGUE
1516,7997,SEGUE
1516,8195,SEGUE
1516,8792,SEGUE
1516,8852,SEGUE
1516,10302,SEGUE
1516,10865,SEGUE
1516,11743,SEGUE
1516,11868,SEGUE
1516,12710,SEGUE
1516,13061,SEGUE
1516,14158,SEGUE
1516,15850,SEGUE
1516,17379,SEGUE
1516,17970,SEGUE
1516,18858,SEGUE
1516,20378,SEGUE
1516,22036,SEGUE
1516,23408,SEGUE
1516,24891,SEGUE
1516,25140,SEGUE
1516,25814,SEGUE
1516,26368,SEGUE
1516,26565,SEGUE
1516,27516,SEGUE
1516,27637,SEGUE
1516,29059,SEGUE
1516,29428,SEGUE
1516,29701,SEGUE
1516,29833,SEGUE
1516,30537,SEGUE
1516,31039,SEGUE
1516,33980,SEGUE
1516,34486,SEGUE
1516,37133,SEGUE
1516,40890,SEGUE
1516,41654,SEGUE
1516,41760,SEGUE
1516,42899,SEGUE
1516,45973,SEGUE
1517,3898,SEGUE
1517,4279,SEGUE
1517,4571,SEGUE
1517,4664,SEGUE
1517,4894,SEGUE
1517,4980,SEGUE
1517,5811,SEGUE
1517,6561,SEGUE
1517,8197,SEGUE
1517,8766,SEGUE
1517,8818,SEGUE
1517,10674,SEGUE
1517,15294,SEGUE
1517,15389,SEGUE
1517,15573,SEGUE
1517,15848,SEGUE
1517,16075,SEGUE
1517,17127,SEGUE
1517,18843,SEGUE
1517,19669,SEGUE
1517,19836,SEGUE
1517,20061,SEGUE
1517,21457,SEGUE
1517,23820,SEGUE
1517,26233,SEGUE
1517,26694,SEGUE
1517,26725,SEGUE
1517,32465,SEGUE
1517,32892,SEGUE
1517,35978,SEGUE
1517,36127,SEGUE
1517,37119,SEGUE
1517,38963,SEGUE
1517,39925,SEGUE
1517,40108,SEGUE
1517,40824,SEGUE
1517,41005,SEGUE
1517,41232,SEGUE
1517,42798,SEGUE
1517,43870,SEGUE
1517,48595,SEGUE
1517,48687,SEGUE
1518,2085,SEGUE
1518,3159,SEGUE
1518,3166,SEGUE
1518,3837,SEGUE
1518,4628,SEGUE
1518,6210,SEGUE
1518,7971,SEGUE
1518,8393,SEGUE
1518,10841,SEGUE
1518,12606,SEGUE
1518,13356,SEGUE
1518,15002,SEGUE
1518,17739,SEGUE
1518,20140,SEGUE
1518,21384,SEGUE
1518,21462,SEGUE
1518,22072,SEGUE
1518,22730,SEGUE
1518,23283,SEGUE
1518,26104,SEGUE
1518,31154,SEGUE
1518,31382,SEGUE
1518,38563,SEGUE
1518,39173,SEGUE
1518,49390,SEGUE
1519,2457,SEGUE
1519,3209,SEGUE
1519,3436,SEGUE
1519,4155,SEGUE
1519,8668,SEGUE
1519,8704,SEGUE
1519,9779,SEGUE
1519,10265,SEGUE
1519,10360,SEGUE
1519,11325,SEGUE
1519,12715,SEGUE
1519,14482,SEGUE
1519,14933,SEGUE
1519,19968,SEGUE
1519,20112,SEGUE
1519,21514,SEGUE
1519,26118,SEGUE
1519,30019,SEGUE
1519,30319,SEGUE
1519,31081,SEGUE
1519,34087,SEGUE
1519,47837,SEGUE
1520,3929,SEGUE
1520,5750,SEGUE
1520,5957,SEGUE
1520,8268,SEGUE
1520,11075,SEGUE
1520,13321,SEGUE
1520,14239,SEGUE
1520,17541,SEGUE
1520,19166,SEGUE
1520,28194,SEGUE
1520,36133,SEGUE
1520,37243,SEGUE
1520,39905,SEGUE
1520,49892,SEGUE
1521,1582,SEGUE
1521,1848,SEGUE
1521,2673,SEGUE
1521,2978,SEGUE
1521,5820,SEGUE
1521,7033,SEGUE
1521,9130,SEGUE
1521,10143,SEGUE
1521,10308,SEGUE
1521,15652,SEGUE
1521,16034,SEGUE
1521,16311,SEGUE
1521,17054,SEGUE
1521,18862,SEGUE
1521,19492,SEGUE
1521,19670,SEGUE
1521,21520,SEGUE
1521,22770,SEGUE
1521,24833,SEGUE
1521,25697,SEGUE
1521,36094,SEGUE
1521,37289,SEGUE
1521,39063,SEGUE
1521,39139,SEGUE
1521,39531,SEGUE
1521,40584,SEGUE
1521,44604,SEGUE
1521,45345,SEGUE
1521,45689,SEGUE
1521,45803,SEGUE
1521,47141,SEGUE
1521,48124,SEGUE
1522,2435,SEGUE
1522,2533,SEGUE
1522,5641,SEGUE
1522,6448,SEGUE
1522,7600,SEGUE
1522,8086,SEGUE
1522,8176,SEGUE
1522,9560,SEGUE
1522,10669,SEGUE
1522,11506,SEGUE
1522,14555,SEGUE
1522,17665,SEGUE
1522,20336,SEGUE
1522,20345,SEGUE
1522,21303,SEGUE
1522,25746,SEGUE
1522,28027,SEGUE
1522,29743,SEGUE
1522,30451,SEGUE
1522,31291,SEGUE
1522,32794,SEGUE
1522,34961,SEGUE
1522,35600,SEGUE
1522,39663,SEGUE
1522,40693,SEGUE
1522,42453,SEGUE
1522,46597,SEGUE
1522,47024,SEGUE
1522,48007,SEGUE
1523,1687,SEGUE
1523,1840,SEGUE
1523,1858,SEGUE
1523,1907,SEGUE
1523,1977,SEGUE
1523,2143,SEGUE
1523,2173,SEGUE
1523,2385,SEGUE
1523,2520,SEGUE
1523,2793,SEGUE
1523,3028,SEGUE
1523,3096,SEGUE
1523,3663,SEGUE
1523,5072,SEGUE
1523,5078,SEGUE
1523,5079,SEGUE
1523,5385,SEGUE
1523,5775,SEGUE
1523,6110,SEGUE
1523,6471,SEGUE
1523,6543,SEGUE
1523,7069,SEGUE
1523,9559,SEGUE
1523,9580,SEGUE
1523,9991,SEGUE
1523,11301,SEGUE
1523,12920,SEGUE
1523,13052,SEGUE
1523,13065,SEGUE
1523,13356,SEGUE
1523,14098,SEGUE
1523,14347,SEGUE
1523,14595,SEGUE
1523,14630,SEGUE
1523,16289,SEGUE
1523,17094,SEGUE
1523,17367,SEGUE
1523,17952,SEGUE
1523,19305,SEGUE
1523,20766,SEGUE
1523,20920,SEGUE
1523,21230,SEGUE
1523,21808,SEGUE
1523,23549,SEGUE
1523,24026,SEGUE
1523,24246,SEGUE
1523,25050,SEGUE
1523,26408,SEGUE
1523,26650,SEGUE
1523,27744,SEGUE
1523,27960,SEGUE
1523,28684,SEGUE
1523,29947,SEGUE
1523,30570,SEGUE
1523,31258,SEGUE
1523,31546,SEGUE
1523,33338,SEGUE
1523,34916,SEGUE
